name,keyword
ABCpred,http://edamontology.org/operation_2479
ClusPro,http://edamontology.org/operation_2930
ClusPro,http://edamontology.org/operation_0482
ClusPro,http://edamontology.org/operation_0478
ClusPro,http://edamontology.org/operation_0250
ClusPro,http://edamontology.org/operation_3432
PSVS,http://edamontology.org/operation_0321
PSVS,http://edamontology.org/operation_2479
SCRWL,http://edamontology.org/operation_0480
ProSA-web,http://edamontology.org/operation_0303
ProSA-web,http://edamontology.org/operation_0321
ProSA-web,http://edamontology.org/operation_0474
ProSA-web,http://edamontology.org/operation_0477
ProSA-web,http://edamontology.org/operation_2406
"PEAKS De Novo",http://edamontology.org/operation_3644
"PEAKS De Novo",http://edamontology.org/operation_3767
"PEAKS De Novo",http://edamontology.org/operation_3694
"PEAKS De Novo",http://edamontology.org/operation_3695
"PEAKS De Novo",http://edamontology.org/operation_3631
"PEAKS De Novo",http://edamontology.org/operation_3629
DEPIB,http://edamontology.org/operation_3800
IBDfinder,http://edamontology.org/operation_0564
reprof,http://edamontology.org/operation_0267
SCOP,http://edamontology.org/operation_0303
SCOP,http://edamontology.org/operation_2990
SCOP,http://edamontology.org/operation_2996
SCOP,http://edamontology.org/operation_2487
SCOP,http://edamontology.org/operation_3092
JEvTrace,http://edamontology.org/operation_0321
JEvTrace,http://edamontology.org/operation_0245
JEvTrace,http://edamontology.org/operation_0499
JEvTrace,http://edamontology.org/operation_0492
GENSCAN,http://edamontology.org/operation_2454
oligo-analysis,http://edamontology.org/operation_3472
oligo-analysis,http://edamontology.org/operation_0238
"Institute of Enzymology Servers",http://edamontology.org/operation_0267
"Institute of Enzymology Servers",http://edamontology.org/operation_0303
"Institute of Enzymology Servers",http://edamontology.org/operation_0269
"Institute of Enzymology Servers",http://edamontology.org/operation_0474
"Institute of Enzymology Servers",http://edamontology.org/operation_0270
PSIPRED,http://edamontology.org/operation_0469
PSIPRED,http://edamontology.org/operation_0267
PSIPRED,http://edamontology.org/operation_0303
NetPhos,http://edamontology.org/operation_3092
3D-pssm,http://edamontology.org/operation_0474
3D-pssm,http://edamontology.org/operation_0267
3D-pssm,http://edamontology.org/operation_0245
3D-pssm,http://edamontology.org/operation_0303
TargetP,http://edamontology.org/operation_0422
T-Coffee,http://edamontology.org/operation_2403
T-Coffee,http://edamontology.org/operation_0492
TMHMM,http://edamontology.org/operation_0269
FUGUE,http://edamontology.org/operation_0477
FUGUE,http://edamontology.org/operation_2479
FUGUE,http://edamontology.org/operation_2997
prof_sim,http://edamontology.org/operation_0300
"MRC Image Processing Package",http://edamontology.org/operation_0570
"MRC Image Processing Package",http://edamontology.org/operation_3760
"MRC Image Processing Package",http://edamontology.org/operation_2480
"MRC Image Processing Package",http://edamontology.org/operation_3443
IMOD,http://edamontology.org/operation_3501
SPIDER,http://edamontology.org/operation_2238
SPIDER,http://edamontology.org/operation_0297
SPIDER,http://edamontology.org/operation_3552
SPIDER,http://edamontology.org/operation_3443
LZerD,http://edamontology.org/operation_0478
breseq_bam2cov,http://edamontology.org/operation_0564
PRANK,http://edamontology.org/operation_2451
PRANK,http://edamontology.org/operation_0492
AQUA,http://edamontology.org/operation_1844
ChemProps,http://edamontology.org/operation_2421
Ginkgo,http://edamontology.org/operation_3233
"Reciprocal Smallest Distance (RSD)",http://edamontology.org/operation_2423
MISA,http://edamontology.org/operation_0415
SMOOTH,http://edamontology.org/operation_3218
SMOOTH,http://edamontology.org/operation_3196
NetChop,http://edamontology.org/operation_0422
NetMHCpan,http://edamontology.org/operation_2575
NetMHCpan,http://edamontology.org/operation_0416
SYFPEITHI,http://edamontology.org/operation_0252
SYFPEITHI,http://edamontology.org/operation_0253
SYFPEITHI,http://edamontology.org/operation_0239
SYFPEITHI,http://edamontology.org/operation_3092
SYFPEITHI,http://edamontology.org/operation_3646
OGdraw,http://edamontology.org/operation_2520
GEC,http://edamontology.org/operation_2238
HGMD,http://edamontology.org/operation_3224
HGMD,http://edamontology.org/operation_3436
HGMD,http://edamontology.org/operation_3197
HGMD,http://edamontology.org/operation_3196
AllerTOP,http://edamontology.org/operation_2479
ASNR,http://edamontology.org/operation_3562
ASNR,http://edamontology.org/operation_3766
GAP,http://edamontology.org/operation_0474
GAP,http://edamontology.org/operation_2479
MichelaNglo,http://edamontology.org/operation_0337
MichelaNglo,http://edamontology.org/operation_3096
MichelaNglo,http://edamontology.org/operation_1812
"needle (EBI)",http://edamontology.org/operation_0491
"needle (EBI)",http://edamontology.org/operation_0496
MetaSel,http://edamontology.org/operation_3443
"Coriander Genomics Database",http://edamontology.org/operation_2421
"Coriander Genomics Database",http://edamontology.org/operation_3478
"Coriander Genomics Database",http://edamontology.org/operation_0553
"Coriander Genomics Database",http://edamontology.org/operation_3216
"Coriander Genomics Database",http://edamontology.org/operation_3431
"water_api (EBI)",http://edamontology.org/operation_0491
Hydrophobicity,http://edamontology.org/operation_2479
CPHmodels,http://edamontology.org/operation_0474
BENTO,http://edamontology.org/operation_0337
BENTO,http://edamontology.org/operation_3096
FASTA,http://edamontology.org/operation_2451
FASTA,http://edamontology.org/operation_0346
PDR,http://edamontology.org/operation_0523
PDR,http://edamontology.org/operation_0525
PDR,http://edamontology.org/operation_3216
PDR,http://edamontology.org/operation_3180
Ktreedist,http://edamontology.org/operation_0325
BAMscale,http://edamontology.org/operation_2495
BAMscale,http://edamontology.org/operation_3435
BAMscale,http://edamontology.org/operation_3222
BAMscale,http://edamontology.org/operation_0337
BAMscale,http://edamontology.org/operation_3799
flowClean,http://edamontology.org/operation_2428
flowClean,http://edamontology.org/operation_3214
PespotDB,http://edamontology.org/operation_3431
PespotDB,http://edamontology.org/operation_2421
NL4DV,http://edamontology.org/operation_0337
NL4DV,http://edamontology.org/operation_3096
NL4DV,http://edamontology.org/operation_3280
NL4DV,http://edamontology.org/operation_0224
ContigExtender,http://edamontology.org/operation_3644
ContigExtender,http://edamontology.org/operation_0524
ContigExtender,http://edamontology.org/operation_0525
ContigExtender,http://edamontology.org/operation_3431
AREM,http://edamontology.org/operation_3198
AREM,http://edamontology.org/operation_3222
NJplot,http://edamontology.org/operation_0324
NJplot,http://edamontology.org/operation_3478
NJplot,http://edamontology.org/operation_0224
NJplot,http://edamontology.org/operation_2422
NJplot,http://edamontology.org/operation_0323
PhenoModifier,http://edamontology.org/operation_3225
PhenoModifier,http://edamontology.org/operation_3196
PhenoModifier,http://edamontology.org/operation_3799
pksensi,http://edamontology.org/operation_2426
pksensi,http://edamontology.org/operation_3435
pksensi,http://edamontology.org/operation_3799
"Clustal 1.8 (Clustal W, Clustal X)",http://edamontology.org/operation_0492
Dotter,http://edamontology.org/operation_0564
"NDB Tools",http://edamontology.org/operation_2481
"NDB Tools",http://edamontology.org/operation_0279
"NDB Tools",http://edamontology.org/operation_2403
"NDB Tools",http://edamontology.org/operation_0475
RNAz,http://edamontology.org/operation_0267
RNAz,http://edamontology.org/operation_0278
RNAz,http://edamontology.org/operation_2439
RNAz,http://edamontology.org/operation_0502
BLAST,http://edamontology.org/operation_0292
BLAST,http://edamontology.org/operation_0346
"Andrej Sali Lab",http://edamontology.org/operation_2415
"Andrej Sali Lab",http://edamontology.org/operation_0321
"Andrej Sali Lab",http://edamontology.org/operation_0477
"Andrej Sali Lab",http://edamontology.org/operation_2487
"Andrej Sali Lab",http://edamontology.org/operation_2406
oGNM,http://edamontology.org/operation_3660
oGNM,http://edamontology.org/operation_0477
oGNM,http://edamontology.org/operation_0335
"Johns Hopkins Coronavirus Resource Center",http://edamontology.org/operation_0337
Kaks_Calculator,http://edamontology.org/operation_2478
iAMP-2L,http://edamontology.org/operation_2479
iAMP-2L,http://edamontology.org/operation_3631
iHSP-PseRAAAC,http://edamontology.org/operation_3767
iHSP-PseRAAAC,http://edamontology.org/operation_2479
PseKNC,http://edamontology.org/operation_2478
iTIS-PseTNC,http://edamontology.org/operation_0439
iDNA-Methyl,http://edamontology.org/operation_3204
iRNA-Methyl,http://edamontology.org/operation_3204
iSuc-PseOpt,http://edamontology.org/operation_0417
pRNAm-PC,http://edamontology.org/operation_0415
GCTA,http://edamontology.org/operation_3197
Condel,http://edamontology.org/operation_3226
Condel,http://edamontology.org/operation_3436
Condel,http://edamontology.org/operation_3225
SCORE-Seq,http://edamontology.org/operation_3659
SKAT,http://edamontology.org/operation_2429
MetaSKAT,http://edamontology.org/operation_2429
RFMix,http://edamontology.org/operation_3745
InterVar,http://edamontology.org/operation_2451
InterVar,http://edamontology.org/operation_0338
ClinPred,http://edamontology.org/operation_3227
ClinPred,http://edamontology.org/operation_3461
ClinPred,http://edamontology.org/operation_3196
MSMBuilder,http://edamontology.org/operation_2476
Intogen,http://edamontology.org/operation_2945
Intogen,http://edamontology.org/operation_0337
Intogen,http://edamontology.org/operation_2422
smirnaDB,http://edamontology.org/operation_0337
NetworKIN,http://edamontology.org/operation_0417
PROTOMAP,http://edamontology.org/operation_0366
PROTOMAP,http://edamontology.org/operation_2429
PROTOMAP,http://edamontology.org/operation_0303
PROTOMAP,http://edamontology.org/operation_2929
mEAT,http://edamontology.org/operation_3792
CompositeDriver,http://edamontology.org/operation_2454
CompositeDriver,http://edamontology.org/operation_3225
CompositeDriver,http://edamontology.org/operation_3504
CompositeDriver,http://edamontology.org/operation_3197
Trinotate,http://edamontology.org/operation_3672
Juicebox,http://edamontology.org/operation_0337
MHCflurry,http://edamontology.org/operation_0252
CoroNet,http://edamontology.org/operation_3435
CoroNet,http://edamontology.org/operation_3799
EpiEstim,http://edamontology.org/operation_2426
EpiEstim,http://edamontology.org/operation_2422
EpiEstim,http://edamontology.org/operation_3799
"AceView genes database",http://edamontology.org/operation_0224
REDCap,http://edamontology.org/operation_1812
REDCap,http://edamontology.org/operation_0224
"SILVA rRNA database",http://edamontology.org/operation_0292
"SILVA rRNA database",http://edamontology.org/operation_3460
"SILVA rRNA database",http://edamontology.org/operation_2419
"SILVA rRNA database",http://edamontology.org/operation_0224
Phobius,http://edamontology.org/operation_0269
Phobius,http://edamontology.org/operation_0418
PDBePISA,http://edamontology.org/operation_3351
PDBePISA,http://edamontology.org/operation_3350
HADDOCK,http://edamontology.org/operation_0478
BlastKOALA,http://edamontology.org/operation_0362
BlastKOALA,http://edamontology.org/operation_0533
"MMTSB toolset",http://edamontology.org/operation_2406
SerialEM,http://edamontology.org/operation_2423
SerialEM,http://edamontology.org/operation_3443
Frealign,http://edamontology.org/operation_3443
EMAN,http://edamontology.org/operation_3457
EMAN,http://edamontology.org/operation_3552
EMAN,http://edamontology.org/operation_0297
XMIPP,http://edamontology.org/operation_0297
XMIPP,http://edamontology.org/operation_3552
XMIPP,http://edamontology.org/operation_2409
"SCIPION WEB TOOLS",http://edamontology.org/operation_1844
iHyd-PseAAC,http://edamontology.org/operation_2945
iHyd-PseAAC,http://edamontology.org/operation_2479
iCDI-PseFpt,http://edamontology.org/operation_0272
iPPI-Esml,http://edamontology.org/operation_2464
pSuc-Lys,http://edamontology.org/operation_0417
pSuc-Lys,http://edamontology.org/operation_2479
TBtools,http://edamontology.org/operation_0337
TBtools,http://edamontology.org/operation_2409
UALCAN,http://edamontology.org/operation_3463
UALCAN,http://edamontology.org/operation_2436
UALCAN,http://edamontology.org/operation_3766
SOLAR-eclipse,http://edamontology.org/operation_2429
Lead-DBS,http://edamontology.org/operation_3435
MRtrix3,http://edamontology.org/operation_0337
MRtrix3,http://edamontology.org/operation_3443
SDM6A,http://edamontology.org/operation_3501
DisEMBL,http://edamontology.org/operation_1777
DisEMBL,http://edamontology.org/operation_0474
DisEMBL,http://edamontology.org/operation_0470
DisEMBL,http://edamontology.org/operation_3092
DisEMBL,http://edamontology.org/operation_2423
MonoRes,http://edamontology.org/operation_2238
MonoRes,http://edamontology.org/operation_3552
TubercuList,http://edamontology.org/operation_0224
iDNA6mA-PseKNC,http://edamontology.org/operation_3755
iDNA6mA-PseKNC,http://edamontology.org/operation_0417
iDNA6mA-PseKNC,http://edamontology.org/operation_0224
MITOS,http://edamontology.org/operation_0362
GS-align,http://edamontology.org/operation_2483
GS-align,http://edamontology.org/operation_0295
PASS,http://edamontology.org/operation_0292
"Clustal W",http://edamontology.org/operation_0492
Raster3D,http://edamontology.org/operation_0570
QuEST,http://edamontology.org/operation_0415
"The Allele Frequency Net Database (AFND)",http://edamontology.org/operation_3431
"The Allele Frequency Net Database (AFND)",http://edamontology.org/operation_3196
"The Allele Frequency Net Database (AFND)",http://edamontology.org/operation_0224
SAAP-BS,http://edamontology.org/operation_2478
SAAP-BS,http://edamontology.org/operation_0361
EMBOSS,http://edamontology.org/operation_0258
EMBOSS,http://edamontology.org/operation_0495
EMBOSS,http://edamontology.org/operation_0496
EMBOSS,http://edamontology.org/operation_0292
EMBOSS,http://edamontology.org/operation_2403
VAST,http://edamontology.org/operation_2483
VAST,http://edamontology.org/operation_2488
VAST,http://edamontology.org/operation_2487
RasMol,http://edamontology.org/operation_0322
RasMol,http://edamontology.org/operation_0451
RasMol,http://edamontology.org/operation_2476
RasMol,http://edamontology.org/operation_0297
RasMol,http://edamontology.org/operation_0295
"Clustal 2 (Clustal W, Clustal X)",http://edamontology.org/operation_0492
PSORT.org,http://edamontology.org/operation_2423
Swiss-PdbViewer,http://edamontology.org/operation_0322
Swiss-PdbViewer,http://edamontology.org/operation_0321
Swiss-PdbViewer,http://edamontology.org/operation_0481
Swiss-PdbViewer,http://edamontology.org/operation_0477
Swiss-PdbViewer,http://edamontology.org/operation_0331
QMol,http://edamontology.org/operation_2406
QMol,http://edamontology.org/operation_0570
srnaloop,http://edamontology.org/operation_0463
VEGAS2,http://edamontology.org/operation_3224
PeptideProphet,http://edamontology.org/operation_3631
PeptideProphet,http://edamontology.org/operation_3649
PeptideProphet,http://edamontology.org/operation_3664
PeptideProphet,http://edamontology.org/operation_3675
ProteinProphet,http://edamontology.org/operation_3644
ProteinProphet,http://edamontology.org/operation_3767
ProteinProphet,http://edamontology.org/operation_3695
ProteinProphet,http://edamontology.org/operation_3664
ProteinProphet,http://edamontology.org/operation_3648
ProteinProphet,http://edamontology.org/operation_3649
ASAPRatio,http://edamontology.org/operation_3630
ASAPRatio,http://edamontology.org/operation_3638
ASAPRatio,http://edamontology.org/operation_3635
ASAPRatio,http://edamontology.org/operation_3658
ASAPRatio,http://edamontology.org/operation_3705
ASAPRatio,http://edamontology.org/operation_3632
ASAPRatio,http://edamontology.org/operation_3741
ASAPRatio,http://edamontology.org/operation_0314
PepNovo,http://edamontology.org/operation_3644
PepNovo,http://edamontology.org/operation_2238
PepNovo,http://edamontology.org/operation_3631
InsPecT,http://edamontology.org/operation_2928
InsPecT,http://edamontology.org/operation_2421
mzMatch,http://edamontology.org/operation_3214
CAMERA,http://edamontology.org/operation_0361
CHARMM-GUI,http://edamontology.org/operation_2476
CHARMM-GUI,http://edamontology.org/operation_0417
PEP-FOLD,http://edamontology.org/operation_0476
MyriMatch,http://edamontology.org/operation_3631
MyriMatch,http://edamontology.org/operation_3647
MyriMatch,http://edamontology.org/operation_3215
MyriMatch,http://edamontology.org/operation_3649
MyriMatch,http://edamontology.org/operation_3646
Panorama,http://edamontology.org/operation_3801
Panorama,http://edamontology.org/operation_0224
PsRRR,http://edamontology.org/operation_3439
MSCquartets,http://edamontology.org/operation_2238
MSCquartets,http://edamontology.org/operation_3927
MSCquartets,http://edamontology.org/operation_3478
ePMV,http://edamontology.org/operation_0322
ePMV,http://edamontology.org/operation_2476
ePMV,http://edamontology.org/operation_0310
ePMV,http://edamontology.org/operation_0337
ePMV,http://edamontology.org/operation_0478
AppleMDO,http://edamontology.org/operation_3439
AppleMDO,http://edamontology.org/operation_2436
AppleMDO,http://edamontology.org/operation_3672
"Pseudomonas Genome Database",http://edamontology.org/operation_0362
"Pseudomonas Genome Database",http://edamontology.org/operation_0224
"Pseudomonas Genome Database",http://edamontology.org/operation_3431
"Pseudomonas Genome Database",http://edamontology.org/operation_3209
"Pseudomonas Genome Database",http://edamontology.org/operation_3482
Cox-PASNet,http://edamontology.org/operation_2495
Cox-PASNet,http://edamontology.org/operation_2428
Cox-PASNet,http://edamontology.org/operation_2497
Quant,http://edamontology.org/operation_3635
Quant,http://edamontology.org/operation_3630
Quant,http://edamontology.org/operation_3639
Quant,http://edamontology.org/operation_3441
"Rat Genome Database (RGD)",http://edamontology.org/operation_3197
"Rat Genome Database (RGD)",http://edamontology.org/operation_0485
"Rat Genome Database (RGD)",http://edamontology.org/operation_3196
"Rat Genome Database (RGD)",http://edamontology.org/operation_2429
"Rat Genome Database (RGD)",http://edamontology.org/operation_0282
Ampred,http://edamontology.org/operation_2479
"GO enrichment analysis tool",http://edamontology.org/operation_3501
Scansite,http://edamontology.org/operation_2464
Scansite,http://edamontology.org/operation_0303
Scansite,http://edamontology.org/operation_0240
Scansite,http://edamontology.org/operation_0239
Scansite,http://edamontology.org/operation_0246
PharmGKB,http://edamontology.org/operation_0224
NetOGlyc,http://edamontology.org/operation_0417
"PhenX Toolkit",http://edamontology.org/operation_3196
"PhenX Toolkit",http://edamontology.org/operation_1812
"PhenX Toolkit",http://edamontology.org/operation_3799
tax2tree,http://edamontology.org/operation_0323
dRep,http://edamontology.org/operation_3209
vcf2diploid,http://edamontology.org/operation_0296
ActiveDriver,http://edamontology.org/operation_2415
ActiveDriver,http://edamontology.org/operation_3197
ActiveDriver,http://edamontology.org/operation_2454
ActiveDriver,http://edamontology.org/operation_3504
ActiveDriver,http://edamontology.org/operation_3225
"Visualisation tools",http://edamontology.org/operation_0337
Phusion,http://edamontology.org/operation_0310
"Yeast GFP fusion localization database (yeastgfp)",http://edamontology.org/operation_0224
"International HapMap Project",http://edamontology.org/operation_3197
"International HapMap Project",http://edamontology.org/operation_0488
"International HapMap Project",http://edamontology.org/operation_3196
"International HapMap Project",http://edamontology.org/operation_0484
"International HapMap Project",http://edamontology.org/operation_0487
"Allen Brain Atlas-API",http://edamontology.org/operation_2495
SNPTEST,http://edamontology.org/operation_2429
"DeltaG prediction",http://edamontology.org/operation_2423
"SGRP Blast Server",http://edamontology.org/operation_0484
"SGRP Blast Server",http://edamontology.org/operation_3197
"SGRP Blast Server",http://edamontology.org/operation_0554
"SGRP Blast Server",http://edamontology.org/operation_3196
SeqMonk,http://edamontology.org/operation_2238
SeqMonk,http://edamontology.org/operation_3184
SeqMonk,http://edamontology.org/operation_0337
SeqMonk,http://edamontology.org/operation_0564
Enterotyping,http://edamontology.org/operation_3432
PSMC,http://edamontology.org/operation_0324
BrainCloud,http://edamontology.org/operation_2945
"Banana Genome Hub",http://edamontology.org/operation_3208
"Banana Genome Hub",http://edamontology.org/operation_2403
"Banana Genome Hub",http://edamontology.org/operation_0338
MutSig2CV,http://edamontology.org/operation_2454
MutSig2CV,http://edamontology.org/operation_3225
MutSig2CV,http://edamontology.org/operation_3504
MutSig2CV,http://edamontology.org/operation_3197
DNENRICH,http://edamontology.org/operation_2436
ProteomicsDB,http://edamontology.org/operation_2949
ProteomicsDB,http://edamontology.org/operation_3694
ProteomicsDB,http://edamontology.org/operation_2930
ProteomicsDB,http://edamontology.org/operation_0224
ProteomicsDB,http://edamontology.org/operation_0337
ProteomicsDB,http://edamontology.org/operation_3741
ProteomicsDB,http://edamontology.org/operation_3431
"ROADMAP epigenomics",http://edamontology.org/operation_0224
1000Genomes,http://edamontology.org/operation_0306
1000Genomes,http://edamontology.org/operation_3202
1000Genomes,http://edamontology.org/operation_3431
1000Genomes,http://edamontology.org/operation_3196
SalmoBase,http://edamontology.org/operation_3184
SalmoBase,http://edamontology.org/operation_0337
SalmoBase,http://edamontology.org/operation_0564
gnomAD,http://edamontology.org/operation_3436
gnomAD,http://edamontology.org/operation_3197
gnomAD,http://edamontology.org/operation_2422
gnomAD,http://edamontology.org/operation_2421
"BioPlex 2.0",http://edamontology.org/operation_3083
"BioPlex 2.0",http://edamontology.org/operation_2422
"BioPlex 2.0",http://edamontology.org/operation_2421
CASSys,http://edamontology.org/operation_2429
CASSys,http://edamontology.org/operation_2497
SPP,http://edamontology.org/operation_3222
MaxQuant,http://edamontology.org/operation_2238
MaxQuant,http://edamontology.org/operation_3630
MaxQuant,http://edamontology.org/operation_3638
MaxQuant,http://edamontology.org/operation_3435
MaxQuant,http://edamontology.org/operation_3635
MaxQuant,http://edamontology.org/operation_2939
MaxQuant,http://edamontology.org/operation_3634
MaxQuant,http://edamontology.org/operation_0337
MaxQuant,http://edamontology.org/operation_0531
MaxQuant,http://edamontology.org/operation_3557
MaxQuant,http://edamontology.org/operation_3432
PeakSeq,http://edamontology.org/operation_3222
Cufflinks,http://edamontology.org/operation_2495
Cufflinks,http://edamontology.org/operation_3565
Cufflinks,http://edamontology.org/operation_3435
Cufflinks,http://edamontology.org/operation_3436
Cufflinks,http://edamontology.org/operation_0315
Cufflinks,http://edamontology.org/operation_3563
Cufflinks,http://edamontology.org/operation_0372
Cufflinks,http://edamontology.org/operation_3258
Cufflinks,http://edamontology.org/operation_2451
GREAT,http://edamontology.org/operation_0438
Scripture,http://edamontology.org/operation_3258
Scripture,http://edamontology.org/operation_2495
Scripture,http://edamontology.org/operation_3680
IGV,http://edamontology.org/operation_0337
IGV,http://edamontology.org/operation_3184
Trinity,http://edamontology.org/operation_3258
ProteoWizard,http://edamontology.org/operation_2406
ProteoWizard,http://edamontology.org/operation_2479
MuTect,http://edamontology.org/operation_0484
MuTect,http://edamontology.org/operation_3695
MuTect,http://edamontology.org/operation_3227
MuTect,http://edamontology.org/operation_2238
PICRUSt,http://edamontology.org/operation_3200
PICRUSt,http://edamontology.org/operation_2495
PICRUSt,http://edamontology.org/operation_0362
PICRUSt,http://edamontology.org/operation_3478
LACHESIS,http://edamontology.org/operation_0310
LACHESIS,http://edamontology.org/operation_0525
ProteomeXchange,http://edamontology.org/operation_0224
ProteomeXchange,http://edamontology.org/operation_2409
ProteomeXchange,http://edamontology.org/operation_3214
ProteomeXchange,http://edamontology.org/operation_2479
ProteomeXchange,http://edamontology.org/operation_3431
OpenSWATH,http://edamontology.org/operation_0335
OpenSWATH,http://edamontology.org/operation_3628
OpenSWATH,http://edamontology.org/operation_3215
OpenSWATH,http://edamontology.org/operation_3649
OpenSWATH,http://edamontology.org/operation_3203
Sailfish,http://edamontology.org/operation_3680
scLVM,http://edamontology.org/operation_3680
Peptide-shaker,http://edamontology.org/operation_2479
StringTie,http://edamontology.org/operation_3258
StringTie,http://edamontology.org/operation_3680
ballgown,http://edamontology.org/operation_3258
ballgown,http://edamontology.org/operation_2238
COMPASS,http://edamontology.org/operation_3659
kallisto,http://edamontology.org/operation_0314
GNPS,http://edamontology.org/operation_3801
GNPS,http://edamontology.org/operation_3629
GNPS,http://edamontology.org/operation_3431
GNPS,http://edamontology.org/operation_3637
EVmutation,http://edamontology.org/operation_3202
EVmutation,http://edamontology.org/operation_2414
GuideScan,http://edamontology.org/operation_3095
Nextflow,http://edamontology.org/operation_3763
Nextflow,http://edamontology.org/operation_3762
demuxlet,http://edamontology.org/operation_2423
demuxlet,http://edamontology.org/operation_3197
demuxlet,http://edamontology.org/operation_3218
FORECasT,http://edamontology.org/operation_2238
FORECasT,http://edamontology.org/operation_2423
XPRESS,http://edamontology.org/operation_3630
XPRESS,http://edamontology.org/operation_3638
XPRESS,http://edamontology.org/operation_3715
XPRESS,http://edamontology.org/operation_3635
XPRESS,http://edamontology.org/operation_3705
Tango,http://edamontology.org/operation_0474
Tango,http://edamontology.org/operation_2479
AlignACE,http://edamontology.org/operation_0239
AlignACE,http://edamontology.org/operation_0415
AlignACE,http://edamontology.org/operation_3196
